timestamp,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:经销价:汽油(93#IV):成都中石化,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2012-03-01,,1.1707,2.8881,0.4738 ,,"2,392.5445 ",2.4758,,,,,,,,,6.3071,"17,012.8065 ","23,388.9355 ","4,460.8387 ","1,841.2903 ",,,,,,,,,,,,,,,,,,,,124.4708,,"10,053.6774 ","1,040.0560 ",,,0.1484,8.3383,101.1175,100.97,101.19,100.0,100.895,101.37,100.0,104.6025,100.2075,101.3775,100.645,100.0275,100.725,100.825,103.53,102.2775,100.4675,99.8325,103.5275,100.0,100.515,100.0,100.0,106.505,114.7,100.0,100.0,100.3125,100.0,100.045,100.0,103.85,103.3975,"7,297.0000 ",1.5671,"2,208.5139 ","1,414.4919 ","1,445.4879 ","2,431.3210 ","34,089.6111 ","9,761.4839 ",9.0072,820.7419 ,"2,876.4194 ",88.7671,87.4948,89.875,"3,856.2581 ","6,335.4839 ",0.1219,670.9032 ,"2,046.0968 ","1,125.8839 ",,120.3532,0.7687 ,,124.5,106.4597,1.3216,0.5156,"4,446.7742 ","1,690.0000 ",0.0623,852.7097 ,210.2439,,,-17.5181,79.5074,2.0429,-7.4129,20.8581,11.1,12.7903,35.6032,1.5828,2.5909,11.4769,,,,3.1545,3.1206,"2,024.2965 ",3.5485,"1,350.0000 "
2012-04-01,,1.044,2.2964,0.4670 ,6.3005,"2,346.5811 ",3.1154,,,,,,,,,6.296,"14,406.7000 ","27,139.6667 ","4,496.6000 ","1,730.0000 ",,,,,,,,,,,,,,,,,,,,122.2892,,"10,464.0000 ","1,213.0925 ",,,0.1669,8.2814,102.3,100.254,101.556,100.0,100.518,100.956,100.0,104.246,99.896,99.578,100.934,101.144,99.42,100.054,103.712,102.632,100.262,99.866,106.786,100.0,101.764,100.0,100.4,106.596,114.21,100.0,100.0,97.986,100.0,100.228,100.0,103.68,100.842,"7,019.0000 ",1.6027,"2,171.0938 ","1,409.2736 ","1,416.9666 ","2,392.2591 ","31,952.9167 ","10,064.2833 ",8.2243,784.2667 ,"2,895.5333 ",104.9057,86.8983,98.0838,"3,900.8222 ","6,331.6667 ",0.0843,635.9667 ,"2,031.2333 ","1,135.5500 ",,122.3258,0.7437 ,,120.3833,103.4047,1.317,0.8689,"4,473.6667 ","1,690.0000 ",0.0783,"1,007.6667 ",209.1943,,,-18.7037,79.4053,1.9507,-20.8767,1.175,11.505,1.0533,6.3517,1.6003,2.6473,10.5653,,,,3.8328,3.8586,"1,996.7507 ",3.5007,"1,350.0000 "
2012-05-01,,0.9732,2.3913,0.4665 ,6.3226,"2,390.1476 ",2.2153,,,,,,,,,6.3026,"15,448.0323 ","29,345.0323 ","4,338.5605 ","1,730.0000 ",,,,,,,,,,,,,,,,,,,,115.8326,,"10,174.8387 ","1,313.3050 ",,,0.1677,8.0961,101.5925,101.525,101.6925,100.0,102.31,100.3975,100.0,104.3225,100.635,101.5325,100.5275,101.6475,101.545,100.425,103.33,101.2525,99.8275,100.64,108.5125,100.0,100.0175,100.0,100.4125,106.3275,113.5575,97.5,100.0,100.175,100.0,100.8875,100.0,103.945,100.035,"5,872.3226 ",1.4487,"2,083.1927 ","1,352.0827 ","1,344.2833 ","2,328.5444 ","29,816.2222 ","8,888.0645 ",8.4152,756.3548 ,"2,797.6452 ",79.5751,70.1453,77.9367,"3,716.6774 ","6,300.0000 ",0.036,615.1774 ,"1,925.7742 ","1,155.6355 ",,126.213,0.7097 ,,110.5542,95.0365,1.2822,1.0062,"4,320.2016 ","1,637.4194 ",0.0758,"1,114.2258 ",209.85,,,-20.291,80.8139,1.8881,-64.171,-27.1129,-22.2065,-34.2355,-23.6742,1.5939,2.4615,9.4375,,,,3.0633,3.0551,"1,890.6961 ",3.3829,"1,296.8710 "
2012-06-01,,0.9353,3.7598,0.4659 ,6.3673,"2,288.0768 ",2.7257,,,,,,,,,6.3178,"15,937.9333 ","29,525.9333 ","4,240.3333 ","1,750.0000 ",,,,,,,,,,,,,,,,,,,,110.1346,,"9,523.3333 ","1,315.8740 ",,,0.1368,7.9219,103.9825,100.0225,101.7175,100.0,101.125,100.42,100.0,103.8625,99.24,101.175,101.8175,101.23,101.835,100.4325,102.84,100.005,101.12,100.0,103.3375,100.0,101.875,100.0,100.0,105.5,111.345,103.07,100.0,101.165,100.0,101.7875,99.355,103.635,100.0,"5,175.6667 ",1.2247,"1,978.3866 ","1,298.0041 ","1,223.7104 ","2,270.1011 ","27,477.4410 ","8,596.1333 ",8.2741,680.6000 ,"2,741.4333 ",71.7937,83.544,79.1359,"3,639.4000 ","6,073.3333 ",0.0121,580.7000 ,"1,759.5000 ","1,165.6800 ",,128.5007,0.6997 ,,96.2043,82.5657,1.2533,1.4154,"4,168.3333 ","1,602.0000 ",0.0617,929.2333 ,212.1683,,,-20.7597,82.292,1.7577,-53.7267,-45.2467,-38.5267,-64.4733,-55.7333,1.5541,2.5026,8.6881,,,,3.1303,3.0885,"1,846.1107 ",3.289,"1,230.0000 "
2012-07-01,,0.7854,2.5129,0.4541 ,6.3713,"2,172.2135 ",2.7621,,,,,,,,,6.3234,"17,560.0000 ","27,487.2903 ","4,044.1290 ","1,750.0000 ",,,,,,,,,,,,,,,,,,,,105.6517,,"8,999.0968 ","1,304.9650 ",,,0.1477,7.7818,105.528,100.0,101.22,100.0,100.9,100.808,100.0,104.246,99.46,100.22,101.294,102.308,102.626,100.222,102.54,100.0,100.62,100.0,100.79,100.0,100.122,100.0,100.252,106.234,112.742,100.054,100.0,102.278,100.0,100.53,99.994,104.174,100.0,"5,771.9355 ",1.2023,"2,000.5597 ","1,322.1744 ","1,266.8153 ","2,254.0594 ","24,686.1613 ","8,858.6452 ",8.2263,641.0645 ,"2,697.3871 ",77.0866,88.312,80.5778,"3,566.7742 ","5,525.8065 ",-0.0563,563.2258 ,"1,688.7419 ","1,142.9710 ",0.245,128.7877,0.6723 ,,102.1261,87.7706,1.2299,1.1897,"4,030.9677 ","1,513.2258 ",-0.0065,"1,058.0645 ",215.599,,,-21.01,83.0016,1.7639,-37.1032,-46.4194,-25.4387,-72.3613,-60.5903,1.5599,2.4152,9.139,,,,3.5263,3.5006,"1,826.5323 ",3.0245,"1,230.0000 "
2012-08-01,,0.6121,2.6882,0.4332 ,6.3672,"2,117.6486 ",2.762,,,,,,,,,6.3402,"14,755.4516 ","19,070.0968 ","3,800.2903 ","1,750.0000 ",,,,,,,,,,,,,,,,,,,,102.2006,,"9,387.7742 ","1,263.7220 ",,,0.2047,7.8465,105.9725,100.0,102.87,100.0,100.7125,100.44,100.0,104.2075,101.06,99.215,100.9975,102.2325,105.7375,100.44,102.665,100.0,100.56,100.0,100.6525,100.0,100.0,100.0,100.0,106.02,112.055,100.0125,100.0,101.22,100.0,100.8625,100.0,103.95,100.0,"6,250.0000 ",1.3977,"1,947.1002 ","1,304.3818 ","1,248.1081 ","2,208.4401 ","21,833.4946 ","8,705.7742 ",8.2594,617.4194 ,"2,462.9677 ",70.0733,78.53,74.7331,"3,229.3226 ","5,700.0000 ",-0.0765,580.6613 ,"1,526.2258 ","1,132.1806 ",0.2494,128.7626,0.7435 ,,111.4165,94.0277,1.2389,0.9018,"3,735.1613 ","1,413.8710 ",-0.0171,766.1774 ,217.6329,,,-21.3294,82.2268,1.8997,-22.5677,-32.7806,-13.0774,-61.0935,-20.5452,1.5705,2.0565,8.6369,,,,3.5357,3.4838,"1,919.1711 ",2.8381,"1,211.9355 "
2012-09-01,,0.4875,3.239,0.3878 ,6.3301,"2,072.2334 ",2.8646,,,,,,,,,6.3395,"12,625.9000 ","16,687.8333 ","3,745.6333 ","1,713.3333 ",,,,,,,,,,,,,,,,,,,,100.8864,,"10,000.2333 ","1,225.7175 ",,,0.2627,8.1376,102.286,100.0,102.284,100.0,100.498,100.618,100.0,103.71,101.4,101.244,99.462,102.824,104.304,100.274,102.406,100.0,100.588,100.0,98.916,100.0,101.102,100.0,100.0,106.052,112.166,100.0,100.0,102.496,100.0,100.016,100.0,103.952,100.0,"6,363.3333 ",1.3828,"2,015.3615 ","1,337.4112 ","1,311.9157 ","2,264.1522 ","21,576.2194 ","8,521.8056 ",8.1586,636.2000 ,"2,317.6333 ",69.7807,64.22,69.298,"3,033.8000 ","5,740.0000 ",-0.0346,604.6667 ,"1,417.6133 ","1,123.9258 ",0.2777,128.1056,0.7736 ,,112.8586,94.9979,1.2859,0.6938,"3,620.0000 ","1,310.0000 ",-0.0149,707.3556 ,215.922,21.4354,,-21.8296,79.9489,2.0621,-35.9122,-10.5733,-11.36,-16.1733,14.5144,1.6097,1.6864,8.8,,,,3.5683,3.5256,"1,960.4972 ",2.8108,"1,069.0333 "
2012-10-01,,0.4128,3.121,0.3313 ,6.2711,"2,095.4930 ",2.9314,,,,,,,,,6.3208,"13,659.5484 ","18,492.0968 ","3,944.0000 ","1,636.4516 ",,,,,,,,,,,,,,,,,,,,106.0595,,"10,104.0000 ","1,177.1600 ",,,0.2374,8.1998,101.26,100.0,100.7925,100.0,100.57,100.9875,100.0,102.915,100.29,100.5525,102.0975,102.86,103.215,97.6975,103.0525,99.875,100.3975,100.0,101.2925,100.0,109.6025,100.0,100.0,103.4075,110.0225,100.0,100.0,101.32,100.0,100.2325,100.0,104.26,100.0,"6,603.8710 ",1.3599,"2,069.3965 ","1,341.3435 ","1,355.8843 ","2,275.9449 ","27,481.3663 ","7,260.9785 ",8.1117,669.0323 ,"2,489.1290 ",75.3712,85.3077,81.4342,"3,345.5484 ","5,759.6774 ",-0.0128,638.0645 ,"1,538.5677 ","1,106.6847 ",0.2806,126.1601,0.6437 ,,111.1191,89.8308,1.2968,0.7472,"3,842.2581 ","1,230.0000 ",-0.0127,949.1075 ,217.7735,21.5364,,-21.032,79.7291,2.1761,-24.2656,11.1903,-12.9258,-3.2677,43.8892,1.6066,1.2024,9.0674,,,,3.3613,3.2872,"1,947.2532 ",2.7798,"1,118.7419 "
2012-11-01,,0.3626,2.686,0.3112 ,6.2316,"2,049.5037 ",2.445,,,,,,,,,6.2962,"14,042.8000 ","16,622.2333 ","3,910.0000 ","1,580.0000 ",,,,,,,,,,,,,,,,,,,,110.2303,169.9167,"9,854.6667 ","1,148.6500 ",,,0.1267,8.0779,104.305,99.7675,100.935,100.0,100.145,100.565,100.0,102.665,100.7625,100.1125,101.4025,102.86,102.4575,101.14,102.94,104.42,100.115,100.0,99.495,100.0,101.025,100.0,100.0,103.7125,109.7225,100.0,100.0,102.1775,100.0,100.6625,100.0,104.4775,100.0,"6,956.3333 ",1.253,"2,033.9720 ","1,320.3093 ","1,352.3973 ","2,226.4553 ","28,379.0806 ","7,135.9833 ",8.1738,697.0333 ,"2,472.9000 ",72.4396,88.7968,79.9838,"3,330.4667 ","5,540.0000 ",-0.0377,700.7333 ,"1,574.1667 ","1,087.8033 ",0.2647,123.0887,0.6840 ,,108.916,86.7813,1.2832,0.6857,"3,937.0000 ","1,255.3333 ",-0.01,"1,020.6000 ",219.479,21.8168,16.3729,-19.0953,80.6777,2.0527,21.51,10.7833,0.62,-26.95,51.67,1.5965,0.82,8.8592,,,,3.2062,3.1639,"1,902.4543 ",2.7963,"1,193.0000 "
2012-12-01,,0.3243,4.5117,0.3095 ,6.2176,"2,119.0372 ",2.3876,,,,,,,,,6.29,"9,751.6250 ","13,523.4375 ","3,777.6563 ","1,580.0000 ",,,,,,,,,,,,,,,,,,,,108.7926,172.625,"9,775.0000 ","1,107.2175 ",,,0.0903,8.2408,104.328,100.0,101.114,100.0,100.022,100.768,100.0,102.406,102.288,99.726,102.076,101.862,101.178,100.204,102.768,109.818,99.992,100.0,98.396,100.0,102.932,100.0,100.0,102.9,105.412,100.0,100.0,101.034,100.0,101.082,100.0,104.09,100.0,"6,353.4375 ",1.3372,"2,108.2916 ","1,352.7241 ","1,420.7284 ","2,272.4747 ","28,069.3125 ","6,952.5938 ",8.17,734.3576 ,"2,454.4375 ",63.8077,85.3592,74.7602,"3,235.7188 ","5,535.9375 ",-0.0466,741.0972 ,"1,654.2813 ","1,075.8984 ",0.2641,118.1375,0.6594 ,,108.9434,88.4669,1.3113,0.4774,"3,952.1875 ","1,316.8750 ",-0.0776,828.2882 ,218.8253,21.5364,16.3031,-16.1559,79.805,2.0888,17.45,20.9297,-7.0266,-6.1266,47.0719,1.6134,0.8588,8.6497,,,,3.4098,3.336,"1,975.1741 ",2.8495,"1,207.8125 "
2013-01-01,,0.3433,2.3415,0.3028 ,6.2035,"2,304.5241 ",2.2097,,,,,,,,,6.2797,"7,303.0000 ","10,593.7097 ","3,870.4758 ","1,606.1290 ",,,,,,,,,,,,,,,,,,,,105.6086,177.3871,"9,604.8387 ","1,122.4325 ",,,0.1043,8.3353,100.225,100.0,101.4775,100.0,100.0925,100.8675,100.0,101.6075,102.4075,100.0875,101.0375,102.8225,100.965,100.0225,101.66,105.49,99.78,100.0,102.44,100.0,100.265,100.0,100.0,102.34,100.9375,100.0,100.0,100.3825,100.0,100.8,100.0,103.415,100.0,"6,209.0323 ",1.4658,"2,186.4639 ","1,382.6350 ","1,494.5510 ","2,310.0256 ","27,944.1009 ","7,661.8710 ",8.0192,648.7921 ,"2,531.8710 ",83.8921,109.7587,90.2404,"3,417.1613 ","5,550.0000 ",0.054,702.5125 ,"1,841.3548 ","1,066.2661 ",0.259,110.5892,0.6455 ,,111.8968,94.9581,1.3301,0.4585,"4,127.4516 ","1,320.0000 ",-0.0063,769.4444 ,218.3439,21.1224,16.5191,-10.8015,79.8839,2.1829,10.8935,9.5129,-0.9339,23.3677,10.0484,1.5965,0.6081,8.0216,,,,3.2221,3.1285,"1,987.3494 ",2.7474,"1,290.6452 "
2013-02-01,,0.3628,3.2927,0.2907 ,6.2243,"2,394.1224 ",2.6061,,,,,,,,,6.2833,"16,816.7857 ","15,545.7500 ","3,957.6984 ","1,672.8571 ",,,,,,,,,,,,,,,,,,,,104.3329,185.9643,"9,550.0000 ","1,146.4733 ",,,0.1516,8.3978,100.0,100.0,102.55,100.0,100.37,101.2,100.0,102.07,101.47,100.0,102.55,102.85,102.46,100.0,102.29,107.22,100.92,100.0,101.55,100.0,100.05,100.0,100.0,103.31,100.37,100.0,100.0,99.84,100.0,100.63,100.0,103.31,100.0,"6,140.3571 ",1.4404,"2,198.2634 ","1,386.8980 ","1,505.6836 ","2,318.2338 ","29,939.8726 ","7,928.7143 ",8.0082,657.2857 ,"2,530.0000 ",78.6259,87.3717,82.8727,"3,416.7857 ","5,550.0000 ",0.0741,706.8214 ,"1,944.8214 ","1,086.7268 ",0.265,106.2866,0.5911 ,,115.9279,95.6136,1.3344,0.4823,"4,224.8413 ","1,320.0000 ",0.0107,745.3929 ,219.5954,20.8236,16.4393,-6.8875,80.56,2.2339,18.3714,10.5607,-9.7071,68.1,-10.45,1.5483,0.6593,7.9493,,,,3.4091,3.3669,"1,977.3134 ",2.7091,"1,340.9643 "
2013-03-01,,0.329,2.5321,0.2820 ,6.2088,"2,294.5675 ",2.3795,,,,,,,,,6.274,"17,318.0645 ","14,395.7742 ","3,843.3548 ","1,716.1290 ",,,,,,,,,,,,,,,,,,,,103.8632,175.6801,"9,783.8710 ","1,110.4620 ",,,0.1109,8.1326,102.574,100.0,100.864,100.0,100.084,100.884,100.0,101.55,100.796,100.074,101.812,102.86,103.426,100.102,101.688,100.618,100.482,100.0,98.826,100.0,103.234,100.0,101.9,102.132,100.862,100.0,100.0,100.674,100.0,100.5,100.0,103.588,100.0,"6,071.2903 ",1.3306,"2,038.9484 ","1,320.8590 ","1,374.4855 ","2,205.4084 ","32,615.1887 ","7,730.1452 ",8.0609,672.2710 ,"2,487.5484 ",79.4608,70.2559,74.7913,"3,339.9677 ","5,517.7419 ",-0.0068,699.8839 ,"1,701.2258 ","1,103.4613 ",0.2642,105.041,0.5226 ,"1,252.4000 ",109.4268,93.4006,1.2956,0.4791,"4,018.3871 ","1,317.4194 ",0.011,875.7806 ,220.3771,20.4742,15.5223,-5.2235,82.6103,2.2432,32.5677,9.6048,-12.45,35.6613,20.2048,1.5088,0.4554,7.5583,,,,3.2855,3.2081,"1,992.0042 ",2.5994,"1,322.6129 "
2013-04-01,,0.3243,3.5374,0.2772 ,6.1837,"2,208.8990 ",2.4438,,,,,,,,,6.2446,"13,626.3667 ","16,831.9000 ","3,751.5972 ","1,780.0000 ",,,,,,,,,,,,,,,,,,,,93.7393,164.0072,"9,407.9333 ","1,103.1225 ",,,0.1128,8.1297,103.305,100.0,100.895,100.0,99.9425,100.61,100.0,100.7425,100.5475,100.2675,101.55,102.86,102.48,100.0,103.1,100.035,100.4725,100.0,96.255,100.0,102.325,100.0,101.47,101.295,101.58,100.0,100.0,100.7275,100.0,100.4925,100.0,102.725,100.0,"5,867.0000 ",1.2063,"1,906.7598 ","1,251.9976 ","1,280.1322 ","2,119.3679 ","35,381.1934 ","7,595.0167 ",7.7514,656.4867 ,"2,426.8667 ",99.802,85.9759,93.8442,"3,272.7333 ","5,415.0000 ",0.0,639.2200 ,"1,560.1667 ","1,121.3467 ",0.2533,101.3918,0.5797 ,"1,178.2111 ",103.1363,92.0007,1.3031,0.3252,"3,905.7500 ","1,240.0000 ",0.011,874.6267 ,222.7047,20.5123,15.13,-2.0803,82.504,2.0883,-3.5267,-18.9667,-36.3967,-35.9367,2.35,1.5315,0.4795,7.0363,,,,3.3582,3.3111,"1,935.4790 ",2.554,"1,249.1000 "
2013-05-01,,0.2997,3.4486,0.2741 ,6.1421,"2,260.7729 ",2.9037,,,,,,,,,6.1983,"16,714.6129 ","18,237.6452 ","3,651.3226 ","1,779.3548 ",,,,,,,,,,,,,,,,,,80.0,,101.3897,155.1318,"9,182.1935 ","1,069.4640 ",,,0.1258,8.0442,101.715,100.0,100.3775,100.0,99.655,100.12,100.0,100.9125,100.6675,101.515,100.8875,102.86,102.89,100.0,103.94,100.0,100.9425,100.0,97.855,100.0,102.4925,100.0,98.335,101.0375,99.9525,100.0,106.695,98.5875,100.0,101.3525,101.4725,103.1775,100.0,"5,808.0645 ",1.3371,"1,886.0394 ","1,238.0866 ","1,273.6662 ","2,091.3303 ","36,484.3722 ","7,716.2903 ",7.3876,613.6290 ,"2,350.5161 ",76.669,96.3122,83.3853,"3,107.5323 ","5,355.8065 ",-0.0143,597.5484 ,"1,527.8226 ","1,111.7677 ",0.26,98.3685,0.6352 ,"1,143.1667 ",103.311,95.0919,1.2975,0.2801,"3,705.4839 ","1,204.5161 ",0.01,852.9516 ,224.7116,20.1581,15.2642,1.0074,83.2242,1.9858,-35.5258,-28.4613,-48.0161,-71.829,-11.4806,1.5291,0.962,6.5914,,,,3.6165,3.5565,"1,972.5355 ",2.5834,"1,215.3226 "
2013-06-01,,0.3207,7.3002,0.2738 ,6.1367,"2,128.4183 ",6.452,,,,,,,,,6.1708,"18,606.5000 ","16,507.3667 ","3,459.7250 ","1,760.0000 ",,,,,,,75.59,,,,,,,,,,,70.0,,103.645,145.9538,"9,110.0000 ","1,023.5675 ",,,0.1463,8.141,102.002,100.0,100.772,100.0,99.858,100.642,100.0,101.312,100.586,100.39,101.704,102.86,105.042,100.0,103.596,100.0,99.994,100.0,99.24,100.0,101.094,100.0,104.364,101.596,99.624,100.0,100.024,99.65,100.0,100.428,100.004,104.1,100.0,"5,550.3333 ",1.637,"1,820.8112 ","1,211.7830 ","1,231.2922 ","2,061.9403 ","34,037.6500 ","7,926.8167 ",7.4224,591.3333 ,"2,283.9667 ",78.0851,85.3122,82.5799,"2,919.5500 ","5,288.3333 ",0.0628,570.4000 ,"1,454.4000 ","1,135.2317 ",0.276,102.494,0.6130 ,"1,036.9833 ",103.193,95.398,1.3185,0.4466,"3,606.6667 ","1,148.3333 ",0.017,943.8667 ,220.4,20.163,15.235,-2.4667,81.963,1.794,-48.2633,-7.0367,-43.8767,-26.6767,-18.7867,1.5473,2.264,5.9353,,,,6.9047,6.747,"1,890.1920 ",2.8677,"1,128.4667 "
2013-07-01,,0.3353,3.1413,0.2674 ,6.1362,"2,011.7047 ",3.3595,,,,,,,,,6.1725,"20,008.2581 ","18,280.2903 ","3,542.7742 ","1,676.7742 ",,,,,,,75.3975,81.65,,,,,,,,,,70.0,,102.2794,143.9624,"9,169.0323 ","1,061.0325 ",,,0.184,8.0763,103.015,100.0,101.515,100.0,99.65,100.6725,100.0,101.3225,100.8875,101.79,100.5675,102.86,104.105,100.0,103.085,100.0,100.31,100.0,98.9425,100.0,101.8425,100.0,107.1775,101.1275,101.22,100.0,100.0,98.01,100.0,101.09,100.0,103.1875,100.0,"5,797.7419 ",1.7423,"1,805.2094 ","1,197.5903 ","1,221.9532 ","2,058.8381 ","34,558.8065 ","7,794.2258 ",8.661,623.2258 ,"2,305.3548 ",75.0804,77.7942,77.0801,"3,099.7419 ","5,200.0000 ",0.0406,582.9032 ,"1,453.2258 ","1,125.9581 ",0.2881,100.6305,0.6065 ,"1,056.1613 ",107.1839,104.6448,1.3092,0.4302,"3,666.7742 ","1,085.8065 ",0.0119,"1,121.8065 ",220.0239,20.0674,15.2968,-0.3703,82.8184,1.8587,-42.1677,14.529,-32.0871,10.5903,-8.9387,1.5183,1.4252,6.177,,,,4.1697,4.1132,"1,871.2397 ",2.9106,"1,175.4839 "
2013-08-01,,0.3422,3.3614,0.2633 ,6.1172,"2,073.0252 ",3.1936,,,,,,,,,6.1708,"16,840.2258 ","14,109.0000 ","3,632.4301 ","1,587.7419 ",,,,,,,70.0033,81.9567,,,,,,,,,,77.0,,103.4908,155.0161,"9,033.9892 ","1,119.7280 ",,,0.1988,8.2191,102.4075,100.0,102.0025,100.0,100.2775,100.575,100.0,101.1875,100.285,101.2425,100.8975,102.86,105.11,101.0925,101.5025,100.0,100.535,100.0,98.3375,100.0,101.26,100.0,101.4925,101.42,100.8875,100.005,100.0,99.4,100.0,101.6625,100.0,102.285,100.0,"5,849.0323 ",1.8678,"1,895.2335 ","1,238.8089 ","1,290.2213 ","2,116.2078 ","35,379.3011 ","8,144.9462 ",10.9724,636.6183 ,"2,326.2258 ",78.8474,104.4281,88.8474,"3,190.1935 ","5,240.3226 ",0.0825,585.8548 ,"1,571.2043 ","1,115.6285 ",0.2819,102.4543,0.5745 ,"1,142.7849 ",109.7971,106.5515,1.3316,0.4192,"3,712.4731 ","1,080.3226 ",0.0227,"1,091.0430 ",218.5606,20.0741,15.6168,-2.1713,81.5034,1.8512,-7.7548,34.6387,-26.9495,42.6452,30.5871,1.5503,1.2942,6.3182,,,,4.0986,4.062,"1,899.5149 ",2.9383,"1,240.1290 "
