指标名称,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:CPI:当月同比,中国:M2:同比,中国:PPI:全部工业品:当月同比,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:总指数:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:出口金额:当月同比,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:工业增加值:规模以上工业企业:当月同比,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家).1,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家).1,中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:社会消费品零售总额:当月同比,中国:社会融资规模:当月值,中国:经销价:汽油(93#IV):成都中石化,中国:进口金额:当月同比,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口干散货运价指数:综合指数,中国进口干散货运价指数:综合指数.1,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数.1,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),固定资产投资完成额:制造业:累计同比,固定资产投资完成额:基础设施建设:累计同比,固定资产投资完成额:累计同比,地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),房地产开发投资完成额:累计同比,收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,日本:国债收益率:6月,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2012-07-01,,0.7854,2.5129,0.4541,6.3713,,1.8,13.9,-2.87,2.7621,,,,,,,,,,6.3234,,,,,1.01,,,,9.2,,,,,,,,,,,,,,,,,,,,,105.6517,,13.1,10522.0,,4.55,,,,,,0.1477,7.7818,105.528,100.0,101.22,100.0,100.9,102.448,102.448,100.808,100.0,104.246,99.46,100.22,101.294,102.308,102.626,100.222,102.54,100.0,100.62,100.0,100.79,100.0,100.122,100.0,100.252,106.234,112.742,100.054,100.0,102.278,100.0,100.53,99.994,104.174,100.0,,1.2023,,,,,,,8.2263,641.0645,,24.85,9.38,20.4,77.0866,88.312,80.5778,,,-0.0563,563.2258,15.4,,,0.245,128.7877,0.6723,0.1092,,102.1261,87.7706,1.2299,1.1897,,,-0.0065,,215.599,,,-21.01,83.0016,1.7639,-37.1032,-46.4194,-25.4387,-72.3613,-60.5903,1.5599,2.4152,9.139,,,,3.5263,3.5006,,3.0245,
2012-08-01,,0.6121,2.6882,0.4332,6.3672,,2.0,13.5,-3.48,2.762,,,,,,,,,,6.3402,,,,,2.67,,,,8.9,,,,,,,,,,,,,,,,,,,,,102.2006,,13.2,12475.0,,-2.53,,,,,,0.2047,7.8465,105.9725,100.0,102.87,100.0,100.7125,102.5275,102.5275,100.44,100.0,104.2075,101.06,99.215,100.9975,102.2325,105.7375,100.44,102.665,100.0,100.56,100.0,100.6525,100.0,100.0,100.0,100.0,106.02,112.055,100.0125,100.0,101.22,100.0,100.8625,100.0,103.95,100.0,,1.3977,,,,,,,8.2594,617.4194,,23.94,10.25,20.2,70.0733,78.53,74.7331,,,-0.0765,580.6613,15.6,,,0.2494,128.7626,0.7435,0.1087,,111.4165,94.0277,1.2389,0.9018,,,-0.0171,766.1774,217.6329,,,-21.3294,82.2268,1.8997,-22.5677,-32.7806,-13.0774,-61.0935,-20.5452,1.5705,2.0565,8.6369,,,,3.5357,3.4838,,2.8381,
2012-09-01,,0.4875,3.239,0.3878,6.3301,,1.9,14.8,-3.55,2.8646,,,,,,,,,,6.3395,,,,,9.75,,,,9.2,,,,,,,,,,,,,,,,,,,,,100.8864,,14.2,16462.0,,2.36,,,,,,0.2627,8.1376,102.286,100.0,102.284,100.0,100.498,101.884,101.884,100.618,100.0,103.71,101.4,101.244,99.462,102.824,104.304,100.274,102.406,100.0,100.588,100.0,98.916,100.0,101.102,100.0,100.0,106.052,112.166,100.0,100.0,102.496,100.0,100.016,100.0,103.952,100.0,,1.3828,,,,,,,8.1586,636.2,,23.48,12.55,20.5,69.7807,64.22,69.298,,,-0.0346,604.6667,15.4,,,0.2777,128.1056,0.7736,0.1111,,112.8586,94.9979,1.2859,0.6938,,,-0.0149,707.3556,215.922,21.4354,,-21.8296,79.9489,2.0621,-35.9122,-10.5733,-11.36,-16.1733,14.5144,1.6097,1.6864,8.8,,,,3.5683,3.5256,,2.8108,
2012-10-01,,0.4128,3.121,0.3313,6.2711,,1.7,14.1,-2.76,2.9314,,,,,,,,,,6.3208,,,,,11.54,,,,9.6,,,,,,,,,,,,,,,,,,,,,106.0595,,14.5,12906.0,,2.3,,,,,,0.2374,8.1998,101.26,100.0,100.7925,100.0,100.57,102.3725,102.3725,100.9875,100.0,102.915,100.29,100.5525,102.0975,102.86,103.215,97.6975,103.0525,99.875,100.3975,100.0,101.2925,100.0,109.6025,100.0,100.0,103.4075,110.0225,100.0,100.0,101.32,100.0,100.2325,100.0,104.26,100.0,,1.3599,,,,,,,8.1117,669.0323,,23.11,14.13,20.7,75.3712,85.3077,81.4342,,,-0.0128,638.0645,15.4,,,0.2806,126.1601,0.6437,0.1069,,111.1191,89.8308,1.2968,0.7472,,,-0.0127,949.1075,217.7735,21.5364,,-21.032,79.7291,2.1761,-24.2656,11.1903,-12.9258,-3.2677,43.8892,1.6066,1.2024,9.0674,,,,3.3613,3.2872,,2.7798,
2012-11-01,,0.3626,2.686,0.3112,6.2316,,2.0,13.9,-2.2,2.445,,,,,,,,,,6.2962,,,,,2.84,,,,10.1,,,,,,,,,,,,,,,,,,,,,110.2303,169.9167,14.9,11225.0,,0.09,,,,,,0.1267,8.0779,104.305,99.7675,100.935,100.0,100.145,102.24,102.24,100.565,100.0,102.665,100.7625,100.1125,101.4025,102.86,102.4575,101.14,102.94,104.42,100.115,100.0,99.495,100.0,101.025,100.0,100.0,103.7125,109.7225,100.0,100.0,102.1775,100.0,100.6625,100.0,104.4775,100.0,,1.253,,,,,,,8.1738,697.0333,,22.75,13.95,20.7,72.4396,88.7968,79.9838,,,-0.0377,700.7333,16.7,,,0.2647,123.0887,0.684,0.106,,108.916,86.7813,1.2832,0.6857,,,-0.01,,219.479,21.8168,16.3729,-19.0953,80.6777,2.0527,21.51,10.7833,0.62,-26.95,51.67,1.5965,0.82,8.8592,,,,3.2062,3.1639,,2.7963,
2012-12-01,,0.3243,4.5117,0.3095,6.2176,,2.5,13.8,-1.94,2.3876,,,,,,,,,,6.29,,,,,14.02,,,,10.3,,,,,,,,,,,,,,,,,,,,,108.7926,172.625,15.2,16282.0,,6.3,,,,,,0.0903,8.2408,104.328,100.0,101.114,100.0,100.022,101.842,101.842,100.768,100.0,102.406,102.288,99.726,102.076,101.862,101.178,100.204,102.768,109.818,99.992,100.0,98.396,100.0,102.932,100.0,100.0,102.9,105.412,100.0,100.0,101.034,100.0,101.082,100.0,104.09,100.0,,1.3372,,,,,,,8.17,734.3576,,22.03,13.7,20.6,63.8077,85.3592,74.7602,,,-0.0466,741.0972,16.2,,,0.2641,118.1375,0.6594,0.1032,,108.9434,88.4669,1.3113,0.4774,,,-0.0776,828.2882,218.8253,21.5364,16.3031,-16.1559,79.805,2.0888,17.45,20.9297,-7.0266,-6.1266,47.0719,1.6134,0.8588,8.6497,,,,3.4098,3.336,,2.8495,
2013-01-01,,0.3433,2.3415,0.3028,6.2035,,2.03,15.9,-1.64,2.2097,,,,,,,,,,6.2797,,,,,24.97,,,,17.7,,,,,,,,,,,,,,,,,,,,,105.6086,177.3871,13.75,25446.0,,29.59,,,,,,0.1043,8.3353,100.225,100.0,101.4775,100.0,100.0925,101.0075,101.0075,100.8675,100.0,101.6075,102.4075,100.0875,101.0375,102.8225,100.965,100.0225,101.66,105.49,99.78,100.0,102.44,100.0,100.265,100.0,100.0,102.34,100.9375,100.0,100.0,100.3825,100.0,100.8,100.0,103.415,100.0,,1.4658,,,,,,,8.0192,648.7921,,19.51,18.45,20.9,83.8921,109.7587,90.2404,,,0.054,702.5125,19.5,,,0.259,110.5892,0.6455,0.1017,,111.8968,94.9581,1.3301,0.4585,,,-0.0063,769.4444,218.3439,21.1224,16.5191,-10.8015,79.8839,2.1829,10.8935,9.5129,-0.9339,23.3677,10.0484,1.5965,0.6081,8.0216,,,,3.2221,3.1285,,2.7474,
2013-02-01,,0.3628,3.2927,0.2907,6.2243,,3.22,15.2,-1.63,2.6061,,,,,,,,,,6.2833,,,,,21.76,,,,2.2,,,,,,,,,,,,,,,,,,,,,104.3329,185.9643,12.3,10705.0,,-15.02,,,,,,0.1516,8.3978,100.0,100.0,102.55,100.0,100.37,101.3,101.3,101.2,100.0,102.07,101.47,100.0,102.55,102.85,102.46,100.0,102.29,107.22,100.92,100.0,101.55,100.0,100.05,100.0,100.0,103.31,100.37,100.0,100.0,99.84,100.0,100.63,100.0,103.31,100.0,,1.4404,,,,,,,8.0082,657.2857,,17.0,23.2,21.2,78.6259,87.3717,82.8727,,,0.0741,706.8214,22.8,,,0.265,106.2866,0.5911,0.0866,,115.9279,95.6136,1.3344,0.4823,,,0.0107,745.3929,219.5954,20.8236,16.4393,-6.8875,80.56,2.2339,18.3714,10.5607,-9.7071,68.1,-10.45,1.5483,0.6593,7.9493,,,,3.4091,3.3669,,2.7091,
2013-03-01,,0.329,2.5321,0.282,6.2088,,2.07,15.7,-1.92,2.3795,,,,,,,,,,6.274,,,,,9.98,,,,8.9,,,,,,,,,,,,,,,,,,,,,103.8632,175.6801,12.6,25503.0,,14.1,,,,,,0.1109,8.1326,102.574,100.0,100.864,100.0,100.084,101.32,101.32,100.884,100.0,101.55,100.796,100.074,101.812,102.86,103.426,100.102,101.688,100.618,100.482,100.0,98.826,100.0,103.234,100.0,101.9,102.132,100.862,100.0,100.0,100.674,100.0,100.5,100.0,103.588,100.0,,1.3306,,,,,,,8.0609,672.271,,18.7,25.6,20.9,79.4608,70.2559,74.7913,,,-0.0068,699.8839,20.2,,,0.2642,105.041,0.5226,0.0572,,109.4268,93.4006,1.2956,0.4791,,,0.011,875.7806,220.3771,20.4742,15.5223,-5.2235,82.6103,2.2432,32.5677,9.6048,-12.45,35.6613,20.2048,1.5088,0.4554,7.5583,,,,3.2855,3.2081,,2.5994,
2013-04-01,,0.3243,3.5374,0.2772,6.1837,,2.39,16.1,-2.62,2.4438,,,,,,,,,,6.2446,,,,,14.59,,,,9.3,,,,,,,,,,,,,,,,,,,,,93.7393,164.0072,12.8,17629.0,,16.6,,,,,,0.1128,8.1297,103.305,100.0,100.895,100.0,99.9425,100.285,100.285,100.61,100.0,100.7425,100.5475,100.2675,101.55,102.86,102.48,100.0,103.1,100.035,100.4725,100.0,96.255,100.0,102.325,100.0,101.47,101.295,101.58,100.0,100.0,100.7275,100.0,100.4925,100.0,102.725,100.0,,1.2063,,,,,,,7.7514,656.4867,,18.4,24.04,20.6,99.802,85.9759,93.8442,,,0.0,639.22,21.1,,,0.2533,101.3918,0.5797,0.0934,,103.1363,92.0007,1.3031,0.3252,,,0.011,874.6267,222.7047,20.5123,15.13,-2.0803,82.504,2.0883,-3.5267,-18.9667,-36.3967,-35.9367,2.35,1.5315,0.4795,7.0363,,,,3.3582,3.3111,,2.554,
2013-05-01,,0.2997,3.4486,0.2741,6.1421,,2.1,15.8,-2.87,2.9037,,,,,,,,,,6.1983,,,,,0.91,,,,9.2,,,,,,,,,,,,,,,,,,,80.0,,101.3897,155.1318,12.89,11871.0,,-0.51,,,,,,0.1258,8.0442,101.715,100.0,100.3775,100.0,99.655,101.2275,101.2275,100.12,100.0,100.9125,100.6675,101.515,100.8875,102.86,102.89,100.0,103.94,100.0,100.9425,100.0,97.855,100.0,102.4925,100.0,98.335,101.0375,99.9525,100.0,106.695,98.5875,100.0,101.3525,101.4725,103.1775,100.0,,1.3371,,,,,,,7.3876,613.629,,17.8,24.13,20.4,76.669,96.3122,83.3853,,,-0.0143,597.5484,20.6,,,0.26,98.3685,0.6352,0.1006,,103.311,95.0919,1.2975,0.2801,,,0.01,852.9516,224.7116,20.1581,15.2642,1.0074,83.2242,1.9858,-35.5258,-28.4613,-48.0161,-71.829,-11.4806,1.5291,0.962,6.5914,,,,3.6165,3.5565,,2.5834,
2013-06-01,,0.3207,7.3002,0.2738,6.1367,,2.67,14.0,-2.7,6.452,,,,,,,,,,6.1708,,,,,-3.11,,,,8.9,,,,,,,,75.59,,,,,,,,,,,70.0,,103.645,145.9538,13.31,10375.0,,-0.82,,,,,,0.1463,8.141,102.002,100.0,100.772,100.0,99.858,101.664,101.664,100.642,100.0,101.312,100.586,100.39,101.704,102.86,105.042,100.0,103.596,100.0,99.994,100.0,99.24,100.0,101.094,100.0,104.364,101.596,99.624,100.0,100.024,99.65,100.0,100.428,100.004,104.1,100.0,,1.637,,,,,,,7.4224,591.3333,,17.1,23.65,20.1,78.0851,85.3122,82.5799,,,0.0628,570.4,20.3,,,0.276,102.494,0.613,0.0953,,103.193,95.398,1.3185,0.4466,,,0.017,943.8667,220.4,20.163,15.235,-2.4667,81.963,1.794,-48.2633,-7.0367,-43.8767,-26.6767,-18.7867,1.5473,2.264,5.9353,,,,6.9047,6.747,,2.8677,
2013-07-01,,0.3353,3.1413,0.2674,6.1362,,2.67,14.5,-2.27,3.3595,,,,,,,,,,6.1725,,,,,5.09,,,,9.7,,,,,,,,75.3975,81.65,,,,,,,,,,70.0,,102.2794,143.9624,13.21,8191.0,,10.91,,,,,,0.184,8.0763,103.015,100.0,101.515,100.0,99.65,101.8325,101.8325,100.6725,100.0,101.3225,100.8875,101.79,100.5675,102.86,104.105,100.0,103.085,100.0,100.31,100.0,98.9425,100.0,101.8425,100.0,107.1775,101.1275,101.22,100.0,100.0,98.01,100.0,101.09,100.0,103.1875,100.0,,1.7423,,,,,,,8.661,623.2258,,17.08,23.87,20.1,75.0804,77.7942,77.0801,,,0.0406,582.9032,20.5,,,0.2881,100.6305,0.6065,0.1016,,107.1839,104.6448,1.3092,0.4302,,,0.0119,,220.0239,20.0674,15.2968,-0.3703,82.8184,1.8587,-42.1677,14.529,-32.0871,10.5903,-8.9387,1.5183,1.4252,6.177,,,,4.1697,4.1132,,2.9106,
2013-08-01,,0.3422,3.3614,0.2633,6.1172,,2.57,14.7,-1.62,3.1936,,,,,,,,,,6.1708,,,,,7.1,,,,10.4,,,,,,,,70.0033,81.9567,,,,,,,,,,77.0,,103.4908,155.0161,13.37,15841.0,,7.2,,,,,,0.1988,8.2191,102.4075,100.0,102.0025,100.0,100.2775,101.375,101.375,100.575,100.0,101.1875,100.285,101.2425,100.8975,102.86,105.11,101.0925,101.5025,100.0,100.535,100.0,98.3375,100.0,101.26,100.0,101.4925,101.42,100.8875,100.005,100.0,99.4,100.0,101.6625,100.0,102.285,100.0,,1.8678,,,,,,,10.9724,636.6183,,17.9,24.74,20.3,78.8474,104.4281,88.8474,,,0.0825,585.8548,19.3,,,0.2819,102.4543,0.5745,0.0971,,109.7971,106.5515,1.3316,0.4192,,,0.0227,,218.5606,20.0741,15.6168,-2.1713,81.5034,1.8512,-7.7548,34.6387,-26.9495,42.6452,30.5871,1.5503,1.2942,6.3182,,,,4.0986,4.062,,2.9383,
2013-09-01,,0.34,7.4466,0.2531,6.113,,3.05,14.2,-1.34,3.1793,,,,,,,,,,6.1581,,,,,-0.43,,,,10.2,,,,,,,,73.23,81.9,,,,,,,,,,80.0,,104.6691,161.25,13.31,14120.0,,7.51,,,,,,0.1795,8.214,103.268,100.0,100.772,100.0,100.176,101.516,101.516,100.394,100.0,101.274,100.02,101.11,100.986,102.86,105.338,100.634,102.382,100.0,100.522,100.0,98.198,100.0,101.468,100.0,100.188,101.1,99.724,100.0,100.0,98.3,100.0,99.48,100.0,102.906,100.0,,2.0246,,,,,,,10.3621,589.3111,,18.48,24.21,20.2,98.1472,97.374,98.0785,,,0.0924,558.6333,19.7,,,0.279,100.8089,0.5503,0.0869,,110.2533,104.2801,1.3361,0.4569,,,0.0406,,217.9453,20.1373,15.4731,-0.8733,81.2011,1.7663,38.41,35.6833,-2.7189,50.2367,46.9867,1.5877,1.4918,6.9894,,,,3.8821,3.8017,,2.8854,
2013-10-01,,0.3415,7.7552,0.2416,6.0951,,3.21,14.3,-1.51,3.4743,,,,,,,,,,6.1402,,,,,5.57,,,,10.3,,,,,,,,72.18,83.0,,,,,,,,,,77.5,,107.4863,164.7823,13.32,8645.0,,7.54,,,,,,0.1862,8.3696,103.6125,100.0,101.11,100.0,100.2625,101.0825,101.0825,100.585,100.0,101.2925,101.25,100.045,100.5375,102.86,101.3025,100.0075,102.0825,100.0,100.6675,100.0,97.07,100.0,102.1525,100.0,100.0,101.895,100.4825,100.0,100.0,98.8725,100.0,100.0975,100.0,103.885,100.0,,1.8268,,,,,,,8.9612,600.129,,19.06,23.14,20.1,65.3544,80.3337,73.5667,,,0.0774,511.2581,19.2,,,0.28,101.2058,0.5048,0.0722,,109.0974,100.7268,1.364,0.3467,,,0.0426,,221.5761,20.0698,15.6505,-2.1852,79.8671,1.78,28.2581,17.471,-4.9613,25.1323,28.1968,1.6088,0.6203,6.7012,,,,4.3911,4.2866,,2.8354,
2013-11-01,,0.3269,4.3406,0.2382,6.079,,3.02,14.2,-1.42,3.9271,,,,,,,,,,6.1374,,,,,12.68,,,,10.0,,,,,,,,72.052,83.0,,,,,,,,,,81.0,,112.5301,157.5083,13.72,12310.0,,5.3,,,,,,0.1793,8.28,106.465,100.0,102.9075,100.0,101.6275,101.525,101.525,100.5025,100.0,101.3275,99.875,100.0,101.495,102.86,101.67,100.0,102.8975,100.0,100.9675,100.0,95.98,100.0,100.92,100.0,100.0,100.9075,100.225,100.0,105.8175,96.325,100.0,101.905,100.0,104.3125,100.0,,1.7768,,,,,,,8.8348,641.5667,,18.56,23.23,19.9,91.3214,52.1994,76.7502,,,0.0562,507.8111,19.5,,,0.274,99.4273,0.4837,0.0664,,107.9119,94.1306,1.3495,0.2748,,,0.0409,,221.1343,19.9721,16.077,0.1061,80.8074,1.7518,6.0122,4.9022,-12.9322,-1.5522,7.9856,1.6107,0.4323,6.8471,,,,4.6028,4.5675,,2.9339,
2013-12-01,,0.3726,5.2986,0.2441,6.0724,,2.5,13.6,-1.36,3.6818,,,,,,,,,,6.1158,,,,,4.15,,,,9.7,,,,,,,,72.1,82.65,,,,,,,,,,85.5,,116.5905,151.5065,13.6,12532.0,,8.34,,,,,,0.1745,8.3753,107.492,100.0,100.684,99.77,101.038,101.128,101.128,100.528,100.0,101.35,99.866,100.0,101.012,102.86,101.528,99.954,103.424,100.0,100.746,100.0,97.452,100.0,101.08,100.0,100.0,102.404,100.108,100.0,100.278,98.03,100.0,99.942,100.0,103.856,100.0,,1.8431,,,,,,,8.698,859.7312,,18.46,21.21,19.6,68.8887,73.351,70.2422,,,0.122,615.7168,19.8,,,0.2832,96.0018,0.4817,0.0638,,110.5985,97.8149,1.3705,0.3926,,,0.1027,,222.7987,19.9767,16.5639,3.6331,80.3302,1.6676,6.772,18.2317,-12.5511,1.4489,36.0527,1.6379,0.5666,6.6838,39.5,,,5.3794,5.3861,,2.9351,
2014-01-01,,0.3955,4.3263,0.2384,6.0349,,2.49,13.2,-1.64,3.402,,,,,,,,,,6.1038,,,,,10.54,,,,8.5,,,,,,,,65.3,79.4475,,,,,,,,,,80.0,,115.8781,144.3065,12.71,26004.0,,9.93,,,994.4995,994.4995,,0.1652,8.3211,102.905,100.0,103.275,99.555,100.61,101.81,101.81,101.05,100.0,101.41,101.7125,101.1475,99.9525,102.86,101.8425,99.9925,104.57,100.0,101.53,100.0,96.105,95.0,101.605,100.0,100.0,99.2175,99.9075,100.0,100.01,97.31,100.0,100.0275,100.0,103.705,100.0,,1.7345,,,,,,,8.7273,,,16.79,19.99,18.75,68.4125,86.7825,78.6199,,,0.1065,609.1756,19.55,,,0.309,96.2242,0.4743,0.0653,963.0323,106.7655,94.471,1.362,0.3495,,,0.1019,,224.6235,20.0877,17.7391,3.8116,80.7869,1.7303,10.0613,32.7968,3.5629,14.5484,60.3339,1.6464,1.6797,6.3668,39.5,,,4.9287,4.8101,,2.8908,
2014-02-01,,0.387,3.1491,0.2351,6.0556,,1.95,13.3,-2.0,3.1631,,,,,,,,,,6.1112,,,,,-18.13,,,,8.8,,,,,,,,53.7,72.25,,,,,,,,,,71.0,,113.5391,139.2232,11.82,9370.0,,9.81,,,915.7425,915.7425,,0.1871,8.3544,102.21,100.0,103.16,99.93,100.56,101.96,101.96,102.02,100.0,101.93,100.69,96.98,100.57,102.86,102.26,100.0,103.0,100.0,101.36,100.0,98.23,94.12,102.05,100.0,100.0,99.54,100.12,100.0,100.0,96.15,100.0,99.94,100.0,107.0,100.0,,1.6186,,,,,,,9.019,822.8214,,15.12,18.77,17.9,73.8604,61.4982,70.2641,,,0.0682,604.3214,19.3,,,0.3049,98.0579,0.4404,0.0552,926.5357,108.5014,100.4429,1.3662,0.2965,,,0.1104,,226.06,20.4167,18.2908,2.0804,80.475,1.7607,11.7464,9.4393,14.6964,9.025,12.3107,1.6556,1.8649,6.0251,39.5,,,4.5062,4.3725,,2.8567,
2014-03-01,,0.4067,3.8206,0.2341,6.1631,,2.38,12.1,-2.3,2.256,,,,,,,,,,6.1356,,,,,-6.64,,,,8.8,,,,,,,,70.77,78.554,,,,,,,,,,78.5,,110.9205,126.371,12.24,20934.0,,-11.47,,896.1594,,,,0.1884,8.4787,101.08,100.0,101.42,99.986,100.43,100.918,100.918,100.91,100.0,101.244,100.456,100.05,100.846,102.86,103.074,101.876,103.944,100.362,100.968,100.0,101.366,99.588,100.592,100.0,100.0,101.474,100.538,100.0,100.0,96.78,100.0,98.54,100.0,106.404,100.0,,1.6735,,,,,,,9.0172,699.3871,,15.2,20.88,17.6,150.8143,75.0008,119.5388,,,0.1213,619.6774,16.8,,,0.2971,97.8681,0.4281,0.0413,841.4839,107.5865,100.5416,1.3824,0.3032,,,0.1594,,228.3848,20.2668,17.8532,2.3503,79.8668,1.7787,-71.7419,-11.1806,-0.3323,6.429,-30.029,1.6619,1.7021,5.3459,39.5,,,3.3235,3.1994,,2.8725,
2014-04-01,,0.4301,2.9863,0.2274,6.2255,,1.8,13.2,-2.0,2.4777,,,,,,,,,,6.1553,,,,,0.81,,,,8.7,,,,,,,,73.9,83.04,,,,,,,,,,77.5,,110.861,125.35,11.9,15259.0,,0.72,,838.2687,948.4918,948.4918,,0.1903,8.4985,101.34,100.0,100.725,100.0,100.815,100.515,100.515,100.625,100.0,100.69,100.575,100.0025,100.9925,102.86,104.55,103.6425,102.495,100.0,100.825,100.0,98.7525,100.0,101.38,100.0,100.0,101.4375,100.54,100.96,100.0,98.0225,100.0,98.7625,100.0,103.0575,100.0,,1.699,,,,,,,8.8412,679.7,,15.2,20.85,17.3,112.3607,61.301,92.7823,,,0.1373,551.3667,16.4,,,0.31,97.6077,0.4243,0.0525,857.5333,108.1467,101.858,1.3808,0.329,,,0.177,,230.262,20.2707,17.6983,2.4813,79.8753,1.815,-123.0467,-22.1317,-18.2983,-9.6267,-32.9183,1.674,2.1039,4.8551,45.5,,,3.5538,3.4612,,2.8754,
